None,0,4958,Leigh Brown,6,Geelong,Collingwood,Finals,9
Mathew Stokes,1,5430,None,0,Geelong,Collingwood,Finals,9
Jimmy Bartel,6,5530,None,0,Geelong,Collingwood,Finals,9
Mitch Duncan,6,5728,None,0,Geelong,Collingwood,Finals,9
None,0,5792,Steele Sidebottom,6,Geelong,Collingwood,Finals,9
Tom Hawkins,6,5952,None,0,Geelong,Collingwood,Finals,9
None,0,6021,Ben Johnson,1,Geelong,Collingwood,Finals,9
Tom Hawkins,1,6226,None,0,Geelong,Collingwood,Finals,9
Tom Hawkins,1,6364,None,0,Geelong,Collingwood,Finals,9
Steve Johnson,6,6408,None,0,Geelong,Collingwood,Finals,9
Travis Varcoe,6,6647,None,0,Geelong,Collingwood,Finals,9
None,0,6791,Travis Cloke,1,Geelong,Collingwood,Finals,9
Jimmy Bartel,6,7012,None,0,Geelong,Collingwood,Finals,9
None,0,7215,Chris Tarrant,1,Geelong,Collingwood,Finals,9
Steve Johnson,6,7435,None,0,Geelong,Collingwood,Finals,9
Cameron Ling,6,7589,None,0,Geelong,Collingwood,Finals,9
Rushed,1,7709,None,0,Geelong,Collingwood,Finals,9
None,0,7751,Leigh Brown,1,Geelong,Collingwood,Finals,9
Rushed,1,7891,None,0,Geelong,Collingwood,Finals,9
